customer_id,name,email,city,registration_date,days_since_registration,customer_segment,total_orders,total_spent,avg_order_value,max_order_value,first_order_date,last_order_date,suspicious_orders,clv_score,value_segment
459,Customer 459,customer459@email.com,Medan,2024-04-03,465,Veteran,7.0,2422.23,346.03,463.07,2024-01-01 13:00:00,2024-05-09 02:00:00,2.0,1508.94,VIP
460,Customer 460,customer460@email.com,Surabaya,2024-04-04,464,Veteran,7.0,1849.17,264.17,451.13,2024-01-02 08:00:00,2024-06-26 08:00:00,2.0,1156.92,VIP
461,Customer 461,customer461@email.com,Medan,2024-04-05,463,Veteran,4.0,645.01,161.25,401.24,2024-01-09 00:00:00,2024-06-01 03:00:00,1.0,415.13,High Value
462,Customer 462,customer462@email.com,Bandung,2024-04-06,462,Veteran,4.0,1313.78,328.44,392.85,2024-01-05 14:00:00,2024-05-15 17:00:00,0.0,833.11,VIP
463,Customer 463,customer463@email.com,Bandung,2024-04-07,461,Veteran,6.0,1132.31,188.72,391.24,2024-04-01 04:00:00,2024-05-31 23:00:00,0.0,716.26,VIP
464,Customer 464,customer464@email.com,Jakarta,2024-04-08,460,Veteran,1.0,439.18,439.18,439.18,2024-01-14 14:00:00,2024-01-14 14:00:00,1.0,310.43,Medium Value
465,Customer 465,customer465@email.com,Yogyakarta,2024-04-09,459,Veteran,3.0,762.95,254.32,449.16,2024-05-22 16:00:00,2024-07-21 09:00:00,1.0,492.2,High Value
466,Customer 466,customer466@email.com,Bandung,2024-04-10,458,Veteran,5.0,1240.95,248.19,409.82,2024-02-18 18:00:00,2024-05-31 14:00:00,1.0,784.39,VIP
467,Customer 467,customer467@email.com,Medan,2024-04-11,457,Veteran,7.0,1974.97,282.14,454.45,2024-01-01 10:00:00,2024-07-04 06:00:00,2.0,1234.2,VIP
468,Customer 468,customer468@email.com,Jakarta,2024-04-12,456,Veteran,2.0,722.77,361.38,380.83,2024-02-25 03:00:00,2024-06-19 16:00:00,0.0,475.8,High Value
469,Customer 469,customer469@email.com,Medan,2024-04-13,455,Veteran,5.0,1496.66,299.33,438.82,2024-02-03 18:00:00,2024-07-01 00:00:00,1.0,942.93,VIP
470,Customer 470,customer470@email.com,Surabaya,2024-04-14,454,Veteran,3.0,662.03,220.68,316.19,2024-01-19 02:00:00,2024-05-03 10:00:00,0.0,428.29,High Value
471,Customer 471,customer471@email.com,Medan,2024-04-15,453,Veteran,5.0,1818.21,363.64,476.61,2024-01-23 18:00:00,2024-05-21 22:00:00,4.0,1142.29,VIP
472,Customer 472,customer472@email.com,Bandung,2024-04-16,452,Veteran,3.0,558.17,186.06,388.02,2024-01-06 19:00:00,2024-06-13 01:00:00,0.0,362.51,High Value
473,Customer 473,customer473@email.com,Yogyakarta,2024-04-17,451,Veteran,5.0,1690.02,338.0,480.47,2024-01-10 18:00:00,2024-06-02 18:00:00,3.0,1062.81,VIP
474,Customer 474,customer474@email.com,Bandung,2024-04-18,450,Veteran,6.0,1451.08,241.85,335.47,2024-01-26 07:00:00,2024-07-26 21:00:00,0.0,912.83,VIP
475,Customer 475,customer475@email.com,Surabaya,2024-04-19,449,Veteran,4.0,1186.78,296.7,356.42,2024-01-02 15:00:00,2024-07-13 18:00:00,0.0,753.74,VIP
476,Customer 476,customer476@email.com,Jakarta,2024-04-20,448,Veteran,11.0,2633.0,239.36,467.39,2024-01-02 19:00:00,2024-07-19 22:00:00,2.0,1636.74,VIP
477,Customer 477,customer477@email.com,Jakarta,2024-04-21,447,Veteran,9.0,2078.29,230.92,490.38,2024-01-05 00:00:00,2024-06-30 13:00:00,1.0,1297.07,VIP
478,Customer 478,customer478@email.com,Bandung,2024-04-22,446,Veteran,3.0,694.95,231.65,286.47,2024-03-02 14:00:00,2024-04-21 01:00:00,0.0,449.14,High Value
479,Customer 479,customer479@email.com,Medan,2024-04-23,445,Veteran,1.0,68.68,68.68,68.68,2024-07-13 17:00:00,2024-07-13 17:00:00,0.0,51.08,Low Value
480,Customer 480,customer480@email.com,Bandung,2024-04-24,444,Veteran,2.0,384.24,192.12,197.93,2024-07-01 18:00:00,2024-07-23 00:00:00,0.0,255.76,Medium Value
481,Customer 481,customer481@email.com,Jakarta,2024-04-25,443,Veteran,4.0,985.87,246.47,416.8,2024-01-19 22:00:00,2024-06-07 08:00:00,1.0,628.17,High Value
482,Customer 482,customer482@email.com,Yogyakarta,2024-04-26,442,Veteran,5.0,838.0,167.6,302.74,2024-03-20 13:00:00,2024-07-01 16:00:00,0.0,534.56,High Value
483,Customer 483,customer483@email.com,Yogyakarta,2024-04-27,441,Veteran,7.0,1475.46,210.78,380.76,2024-05-07 13:00:00,2024-07-18 03:00:00,0.0,927.35,VIP
484,Customer 484,customer484@email.com,Yogyakarta,2024-04-28,440,Veteran,2.0,430.32,215.16,239.83,2024-02-03 19:00:00,2024-04-06 08:00:00,0.0,285.71,Medium Value
485,Customer 485,customer485@email.com,Jakarta,2024-04-29,439,Veteran,9.0,2527.81,280.87,422.81,2024-01-03 10:00:00,2024-07-15 16:00:00,2.0,1571.77,VIP
486,Customer 486,customer486@email.com,Jakarta,2024-04-30,438,Veteran,3.0,786.04,262.01,472.45,2024-06-20 05:00:00,2024-07-14 08:00:00,1.0,506.82,High Value
487,Customer 487,customer487@email.com,Yogyakarta,2024-05-01,437,Veteran,1.0,328.43,328.43,328.43,2024-07-19 21:00:00,2024-07-19 21:00:00,0.0,232.9,Medium Value
488,Customer 488,customer488@email.com,Yogyakarta,2024-05-02,436,Veteran,5.0,1201.51,240.3,431.95,2024-01-27 01:00:00,2024-07-24 05:00:00,1.0,759.94,VIP
489,Customer 489,customer489@email.com,Jakarta,2024-05-03,435,Veteran,5.0,653.93,130.79,302.11,2024-01-15 06:00:00,2024-07-16 19:00:00,0.0,420.44,High Value
490,Customer 490,customer490@email.com,Jakarta,2024-05-04,434,Veteran,7.0,1845.58,263.65,483.99,2024-01-07 06:00:00,2024-06-14 13:00:00,3.0,1154.71,VIP
491,Customer 491,customer491@email.com,Medan,2024-05-05,433,Veteran,4.0,1208.93,302.23,419.78,2024-03-13 10:00:00,2024-06-02 17:00:00,1.0,767.58,VIP
492,Customer 492,customer492@email.com,Medan,2024-05-06,432,Veteran,5.0,1176.96,235.39,430.43,2024-01-02 00:00:00,2024-07-03 08:00:00,2.0,744.72,VIP
493,Customer 493,customer493@email.com,Bandung,2024-05-07,431,Veteran,5.0,1279.75,255.95,424.6,2024-01-06 07:00:00,2024-05-22 08:00:00,1.0,808.44,VIP
494,Customer 494,customer494@email.com,Yogyakarta,2024-05-08,430,Veteran,8.0,1979.13,247.39,440.24,2024-03-16 15:00:00,2024-07-22 19:00:00,1.0,1236.22,VIP
495,Customer 495,customer495@email.com,Medan,2024-05-09,429,Veteran,3.0,993.31,331.1,488.95,2024-04-12 21:00:00,2024-04-27 05:00:00,1.0,638.1,High Value
496,Customer 496,customer496@email.com,Yogyakarta,2024-05-10,428,Veteran,1.0,286.06,286.06,286.06,2024-02-05 17:00:00,2024-02-05 17:00:00,0.0,203.24,Medium Value
497,Customer 497,customer497@email.com,Yogyakarta,2024-05-11,427,Veteran,10.0,2672.33,267.23,444.84,2024-01-12 05:00:00,2024-07-17 12:00:00,1.0,1660.12,VIP
498,Customer 498,customer498@email.com,Yogyakarta,2024-05-12,426,Veteran,3.0,573.98,191.33,464.6,2024-03-21 08:00:00,2024-05-02 14:00:00,1.0,372.52,High Value
499,Customer 499,customer499@email.com,Bandung,2024-05-13,425,Veteran,5.0,1111.79,222.36,349.99,2024-01-06 22:00:00,2024-07-21 07:00:00,0.0,704.31,VIP
500,Customer 500,customer500@email.com,Medan,2024-05-14,424,Veteran,9.0,1730.7,192.3,396.75,2024-02-05 21:00:00,2024-07-16 11:00:00,0.0,1084.65,VIP
501,Customer 501,customer501@email.com,Jakarta,2024-05-15,423,Veteran,5.0,1332.51,266.5,477.03,2024-01-31 18:00:00,2024-06-27 07:00:00,1.0,841.16,VIP
502,Customer 502,customer502@email.com,Medan,2024-05-16,422,Veteran,3.0,710.67,236.89,433.54,2024-02-10 13:00:00,2024-04-21 14:00:00,1.0,459.09,High Value
503,Customer 503,customer503@email.com,Surabaya,2024-05-17,421,Veteran,4.0,1034.73,258.68,413.93,2024-01-07 17:00:00,2024-03-01 16:00:00,1.0,658.71,VIP
504,Customer 504,customer504@email.com,Surabaya,2024-05-18,420,Veteran,4.0,1397.77,349.44,448.43,2024-01-18 14:00:00,2024-06-18 18:00:00,2.0,885.61,VIP
505,Customer 505,customer505@email.com,Jakarta,2024-05-19,419,Veteran,6.0,1907.16,317.86,482.4,2024-01-03 08:00:00,2024-07-11 06:00:00,2.0,1194.08,VIP
506,Customer 506,customer506@email.com,Medan,2024-05-20,418,Veteran,7.0,2568.53,366.93,458.13,2024-01-10 16:00:00,2024-06-21 16:00:00,3.0,1598.81,VIP
507,Customer 507,customer507@email.com,Jakarta,2024-05-21,417,Veteran,3.0,631.71,210.57,246.47,2024-03-20 11:00:00,2024-06-27 14:00:00,0.0,409.08,High Value
508,Customer 508,customer508@email.com,Medan,2024-05-22,416,Veteran,6.0,2494.76,415.79,485.16,2024-02-07 16:00:00,2024-07-27 02:00:00,3.0,1556.44,VIP
509,Customer 509,customer509@email.com,Jakarta,2024-05-23,415,Veteran,4.0,1198.88,299.72,382.63,2024-01-04 08:00:00,2024-07-18 10:00:00,0.0,761.3,VIP
510,Customer 510,customer510@email.com,Yogyakarta,2024-05-24,414,Veteran,4.0,1662.75,415.69,481.55,2024-01-12 09:00:00,2024-05-23 04:00:00,3.0,1051.22,VIP
511,Customer 511,customer511@email.com,Bandung,2024-05-25,413,Veteran,8.0,1587.61,198.45,421.28,2024-01-02 17:00:00,2024-07-22 00:00:00,1.0,996.41,VIP
512,Customer 512,customer512@email.com,Jakarta,2024-05-26,412,Veteran,4.0,1291.48,322.87,377.96,2024-01-20 07:00:00,2024-04-19 22:00:00,0.0,819.18,VIP
513,Customer 513,customer513@email.com,Jakarta,2024-05-27,411,Veteran,5.0,1366.15,273.23,389.5,2024-01-26 17:00:00,2024-04-23 13:00:00,0.0,862.01,VIP
514,Customer 514,customer514@email.com,Bandung,2024-05-28,410,Veteran,4.0,883.54,220.89,325.54,2024-03-14 12:00:00,2024-07-10 03:00:00,0.0,564.21,High Value
515,Customer 515,customer515@email.com,Medan,2024-05-29,409,Veteran,5.0,1168.97,233.79,493.11,2024-04-16 17:00:00,2024-06-05 14:00:00,1.0,739.76,VIP
516,Customer 516,customer516@email.com,Medan,2024-05-30,408,Veteran,8.0,1983.91,247.99,389.26,2024-01-20 03:00:00,2024-06-25 17:00:00,0.0,1239.14,VIP
517,Customer 517,customer517@email.com,Jakarta,2024-05-31,407,Veteran,10.0,2812.39,281.24,434.13,2024-02-05 11:00:00,2024-07-19 23:00:00,2.0,1745.56,VIP
518,Customer 518,customer518@email.com,Medan,2024-06-01,406,Veteran,3.0,445.71,148.57,280.8,2024-01-20 15:00:00,2024-02-23 10:00:00,0.0,291.28,Medium Value
519,Customer 519,customer519@email.com,Jakarta,2024-06-02,405,Veteran,4.0,1015.74,253.94,466.55,2024-02-05 01:00:00,2024-06-12 16:00:00,1.0,646.84,VIP
520,Customer 520,customer520@email.com,Surabaya,2024-06-03,404,Veteran,7.0,2550.35,364.34,451.44,2024-02-17 23:00:00,2024-07-19 00:00:00,4.0,1587.64,VIP
521,Customer 521,customer521@email.com,Medan,2024-06-04,403,Veteran,6.0,1179.46,196.58,387.38,2024-01-06 15:00:00,2024-05-06 03:00:00,0.0,745.33,VIP
522,Customer 522,customer522@email.com,Medan,2024-06-05,402,Veteran,3.0,919.6,306.53,473.63,2024-01-28 21:00:00,2024-05-29 04:00:00,1.0,591.41,High Value
523,Customer 523,customer523@email.com,Yogyakarta,2024-06-06,401,Veteran,3.0,658.43,219.48,316.29,2024-03-14 17:00:00,2024-05-29 03:00:00,0.0,426.01,High Value
524,Customer 524,customer524@email.com,Bandung,2024-06-07,400,Veteran,8.0,1929.2,241.15,443.45,2024-02-19 04:00:00,2024-07-20 05:00:00,1.0,1205.64,VIP
525,Customer 525,customer525@email.com,Medan,2024-06-08,399,Veteran,5.0,1276.67,255.33,422.05,2024-01-09 18:00:00,2024-04-04 23:00:00,1.0,806.54,VIP
526,Customer 526,customer526@email.com,Bandung,2024-06-09,398,Veteran,10.0,2903.74,290.37,488.51,2024-02-08 23:00:00,2024-06-05 13:00:00,5.0,1801.28,VIP
527,Customer 527,customer527@email.com,Jakarta,2024-06-10,397,Veteran,4.0,1123.54,280.88,390.63,2024-03-25 10:00:00,2024-07-02 06:00:00,0.0,714.21,VIP
528,Customer 528,customer528@email.com,Yogyakarta,2024-06-11,396,Veteran,1.0,32.88,32.88,32.88,2024-07-26 08:00:00,2024-07-26 08:00:00,0.0,26.02,Low Value
529,Customer 529,customer529@email.com,Jakarta,2024-06-12,395,Veteran,4.0,1006.84,251.71,379.92,2024-03-08 08:00:00,2024-07-20 07:00:00,0.0,641.28,VIP
530,Customer 530,customer530@email.com,Medan,2024-06-13,394,Veteran,2.0,226.76,113.38,205.99,2024-04-20 15:00:00,2024-05-30 15:00:00,0.0,153.39,Medium Value
531,Customer 531,customer531@email.com,Medan,2024-06-14,393,Veteran,3.0,576.4,192.13,323.82,2024-02-06 16:00:00,2024-05-09 07:00:00,0.0,374.05,High Value
532,Customer 532,customer532@email.com,Jakarta,2024-06-15,392,Veteran,6.0,1620.1,270.02,402.4,2024-02-08 17:00:00,2024-06-16 20:00:00,2.0,1017.06,VIP
533,Customer 533,customer533@email.com,Surabaya,2024-06-16,391,Veteran,5.0,1509.12,301.82,466.93,2024-06-12 11:00:00,2024-07-17 16:00:00,2.0,950.65,VIP
534,Customer 534,customer534@email.com,Jakarta,2024-06-17,390,Veteran,2.0,365.87,182.94,328.62,2024-02-18 22:00:00,2024-05-31 10:00:00,0.0,243.82,Medium Value
535,Customer 535,customer535@email.com,Yogyakarta,2024-06-18,389,Veteran,2.0,447.64,223.82,256.64,2024-04-04 04:00:00,2024-07-25 07:00:00,0.0,296.97,Medium Value
536,Customer 536,customer536@email.com,Yogyakarta,2024-06-19,388,Veteran,3.0,697.13,232.38,391.18,2024-04-11 07:00:00,2024-06-06 00:00:00,0.0,450.52,High Value
537,Customer 537,customer537@email.com,Bandung,2024-06-20,387,Veteran,8.0,2581.86,322.73,497.83,2024-02-22 09:00:00,2024-06-21 23:00:00,2.0,1605.39,VIP
538,Customer 538,customer538@email.com,Jakarta,2024-06-21,386,Veteran,4.0,881.25,220.31,371.58,2024-01-22 22:00:00,2024-04-27 19:00:00,0.0,562.78,High Value
539,Customer 539,customer539@email.com,Surabaya,2024-06-22,385,Veteran,4.0,845.86,211.46,471.09,2024-04-09 00:00:00,2024-05-10 12:00:00,1.0,540.66,High Value
540,Customer 540,customer540@email.com,Bandung,2024-06-23,384,Veteran,4.0,1071.43,267.86,390.17,2024-02-10 06:00:00,2024-07-09 21:00:00,0.0,681.64,VIP
541,Customer 541,customer541@email.com,Yogyakarta,2024-06-24,383,Veteran,3.0,529.5,176.5,403.18,2024-01-09 16:00:00,2024-05-31 16:00:00,1.0,344.35,High Value
542,Customer 542,customer542@email.com,Medan,2024-06-25,382,Veteran,6.0,1237.03,206.17,461.18,2024-02-16 10:00:00,2024-07-24 07:00:00,1.0,780.83,VIP
543,Customer 543,customer543@email.com,Jakarta,2024-06-26,381,Veteran,3.0,898.45,299.48,444.23,2024-02-24 19:00:00,2024-06-10 20:00:00,1.0,578.02,High Value
544,Customer 544,customer544@email.com,Surabaya,2024-06-27,380,Veteran,3.0,958.15,319.38,373.03,2024-04-13 00:00:00,2024-06-20 22:00:00,0.0,615.83,High Value
545,Customer 545,customer545@email.com,Bandung,2024-06-28,379,Veteran,1.0,347.43,347.43,347.43,2024-01-30 04:00:00,2024-01-30 04:00:00,0.0,246.2,Medium Value
546,Customer 546,customer546@email.com,Yogyakarta,2024-06-29,378,Veteran,5.0,774.74,154.95,309.62,2024-02-17 03:00:00,2024-06-23 22:00:00,0.0,495.34,High Value
547,Customer 547,customer547@email.com,Yogyakarta,2024-06-30,377,Veteran,8.0,1960.22,245.03,494.3,2024-01-08 03:00:00,2024-07-25 03:00:00,2.0,1224.64,VIP
548,Customer 548,customer548@email.com,Bandung,2024-07-01,376,Veteran,6.0,1842.97,307.16,412.52,2024-02-01 13:00:00,2024-06-11 00:00:00,3.0,1154.5,VIP
549,Customer 549,customer549@email.com,Surabaya,2024-07-02,375,Veteran,5.0,1140.33,228.07,473.73,2024-04-18 03:00:00,2024-07-24 16:00:00,2.0,722.0,VIP
550,Customer 550,customer550@email.com,Yogyakarta,2024-07-03,374,Veteran,8.0,2370.35,296.29,469.88,2024-02-26 17:00:00,2024-07-02 16:00:00,4.0,1475.84,VIP
551,Customer 551,customer551@email.com,Medan,2024-07-04,373,Veteran,7.0,1555.79,222.26,334.89,2024-01-15 10:00:00,2024-07-09 20:00:00,0.0,976.7,VIP
552,Customer 552,customer552@email.com,Yogyakarta,2024-07-05,372,Veteran,3.0,653.91,217.97,368.98,2024-03-16 06:00:00,2024-05-20 06:00:00,0.0,423.14,High Value
553,Customer 553,customer553@email.com,Yogyakarta,2024-07-06,371,Veteran,4.0,877.81,219.45,472.22,2024-04-13 12:00:00,2024-07-06 03:00:00,1.0,560.63,High Value
554,Customer 554,customer554@email.com,Yogyakarta,2024-07-07,370,Veteran,10.0,2773.14,277.31,434.39,2024-01-08 22:00:00,2024-07-17 06:00:00,2.0,1721.61,VIP
555,Customer 555,customer555@email.com,Yogyakarta,2024-07-08,369,Veteran,1.0,394.15,394.15,394.15,2024-07-05 07:00:00,2024-07-05 07:00:00,0.0,278.9,Medium Value
556,Customer 556,customer556@email.com,Surabaya,2024-07-09,368,Veteran,6.0,1461.15,243.52,428.94,2024-01-05 04:00:00,2024-06-12 00:00:00,1.0,919.04,VIP
557,Customer 557,customer557@email.com,Yogyakarta,2024-07-10,367,Veteran,5.0,1679.39,335.88,482.32,2024-01-10 03:00:00,2024-07-14 22:00:00,2.0,1056.22,VIP
558,Customer 558,customer558@email.com,Yogyakarta,2024-07-11,366,Veteran,6.0,1959.87,326.64,461.99,2024-02-11 00:00:00,2024-07-20 04:00:00,3.0,1226.59,VIP
559,Customer 559,customer559@email.com,Jakarta,2024-07-12,365,Established,7.0,1406.55,200.94,422.85,2024-02-26 12:00:00,2024-07-19 15:00:00,1.0,885.02,VIP
560,Customer 560,customer560@email.com,Bandung,2024-07-13,364,Established,3.0,860.86,286.95,476.88,2024-01-26 23:00:00,2024-07-12 12:00:00,1.0,554.21,High Value
561,Customer 561,customer561@email.com,Medan,2024-07-14,363,Established,7.0,1444.33,206.33,449.99,2024-01-02 14:00:00,2024-06-16 15:00:00,1.0,908.23,VIP
562,Customer 562,customer562@email.com,Surabaya,2024-07-15,362,Established,6.0,1555.21,259.2,412.87,2024-01-04 15:00:00,2024-06-30 23:00:00,1.0,977.05,VIP
563,Customer 563,customer563@email.com,Surabaya,2024-07-16,361,Established,8.0,2472.13,309.02,465.28,2024-01-03 03:00:00,2024-07-17 10:00:00,2.0,1538.18,VIP
564,Customer 564,customer564@email.com,Surabaya,2024-07-17,360,Established,6.0,1074.1,179.02,317.15,2024-01-09 06:00:00,2024-05-23 07:00:00,0.0,680.36,VIP
565,Customer 565,customer565@email.com,Jakarta,2024-07-18,359,Established,3.0,747.77,249.26,464.29,2024-01-04 00:00:00,2024-02-13 07:00:00,1.0,482.59,High Value
566,Customer 566,customer566@email.com,Yogyakarta,2024-07-19,358,Established,6.0,1535.13,255.86,482.86,2024-01-04 20:00:00,2024-07-23 06:00:00,3.0,964.66,VIP
567,Customer 567,customer567@email.com,Surabaya,2024-07-20,357,Established,4.0,1315.06,328.76,450.63,2024-01-03 05:00:00,2024-06-19 06:00:00,2.0,833.91,VIP
568,Customer 568,customer568@email.com,Medan,2024-07-21,356,Established,2.0,256.96,128.48,217.45,2024-04-02 15:00:00,2024-07-13 04:00:00,0.0,173.02,Medium Value
569,Customer 569,customer569@email.com,Surabaya,2024-07-22,355,Established,3.0,527.13,175.71,279.76,2024-02-03 23:00:00,2024-06-10 19:00:00,0.0,342.85,High Value
570,Customer 570,customer570@email.com,Jakarta,2024-07-23,354,Established,4.0,1259.95,314.99,483.96,2024-01-21 19:00:00,2024-04-09 21:00:00,2.0,799.47,VIP
571,Customer 571,customer571@email.com,Medan,2024-07-24,353,Established,7.0,1905.79,272.26,488.13,2024-03-23 01:00:00,2024-07-06 08:00:00,2.0,1191.7,VIP
572,Customer 572,customer572@email.com,Surabaya,2024-07-25,352,Established,6.0,1265.67,210.95,396.57,2024-01-16 05:00:00,2024-06-22 19:00:00,0.0,798.5,VIP
573,Customer 573,customer573@email.com,Bandung,2024-07-26,351,Established,7.0,1212.06,173.15,437.95,2024-02-20 01:00:00,2024-07-26 04:00:00,1.0,765.55,VIP
574,Customer 574,customer574@email.com,Jakarta,2024-07-27,350,Established,7.0,2310.02,330.0,497.46,2024-01-07 19:00:00,2024-07-10 23:00:00,4.0,1440.01,VIP
575,Customer 575,customer575@email.com,Surabaya,2024-07-28,349,Established,8.0,1613.28,201.66,305.96,2024-01-09 02:00:00,2024-07-22 12:00:00,0.0,1012.13,VIP
576,Customer 576,customer576@email.com,Bandung,2024-07-29,348,Established,4.0,1167.24,291.81,474.34,2024-03-18 17:00:00,2024-07-14 00:00:00,2.0,741.52,VIP
577,Customer 577,customer577@email.com,Surabaya,2024-07-30,347,Established,3.0,707.14,235.71,373.57,2024-01-30 12:00:00,2024-06-15 11:00:00,0.0,456.86,High Value
578,Customer 578,customer578@email.com,Jakarta,2024-07-31,346,Established,5.0,1746.47,349.29,499.68,2024-01-10 01:00:00,2024-05-16 04:00:00,3.0,1097.81,VIP
579,Customer 579,customer579@email.com,Jakarta,2024-08-01,345,Established,6.0,1284.33,214.05,488.87,2024-03-02 03:00:00,2024-07-24 09:00:00,1.0,810.0,VIP
580,Customer 580,customer580@email.com,Surabaya,2024-08-02,344,Established,6.0,2044.97,340.83,483.85,2024-01-18 08:00:00,2024-05-17 20:00:00,2.0,1279.06,VIP
581,Customer 581,customer581@email.com,Medan,2024-08-03,343,Established,6.0,1966.17,327.7,430.82,2024-01-27 10:00:00,2024-06-13 17:00:00,2.0,1230.47,VIP
582,Customer 582,customer582@email.com,Yogyakarta,2024-08-04,342,Established,5.0,1457.44,291.49,389.58,2024-02-24 03:00:00,2024-07-20 16:00:00,0.0,918.61,VIP
583,Customer 583,customer583@email.com,Bandung,2024-08-05,341,Established,2.0,537.5,268.75,351.38,2024-05-04 21:00:00,2024-06-05 10:00:00,0.0,355.38,High Value
584,Customer 584,customer584@email.com,Bandung,2024-08-06,340,Established,8.0,1240.12,155.01,335.02,2024-03-29 09:00:00,2024-07-25 19:00:00,0.0,783.57,VIP
585,Customer 585,customer585@email.com,Jakarta,2024-08-07,339,Established,3.0,771.34,257.11,307.59,2024-03-28 05:00:00,2024-04-29 05:00:00,0.0,497.52,High Value
586,Customer 586,customer586@email.com,Yogyakarta,2024-08-08,338,Established,3.0,534.75,178.25,211.19,2024-04-05 17:00:00,2024-06-18 20:00:00,0.0,347.67,High Value
587,Customer 587,customer587@email.com,Jakarta,2024-08-09,337,Established,3.0,875.71,291.9,483.63,2024-01-17 05:00:00,2024-07-20 21:00:00,1.0,563.62,High Value
588,Customer 588,customer588@email.com,Jakarta,2024-08-10,336,Established,8.0,2344.91,293.11,499.46,2024-02-04 17:00:00,2024-07-02 03:00:00,3.0,1460.26,VIP
589,Customer 589,customer589@email.com,Medan,2024-08-11,335,Established,4.0,1080.3,270.08,341.67,2024-04-04 17:00:00,2024-05-04 08:00:00,0.0,687.19,VIP
590,Customer 590,customer590@email.com,Yogyakarta,2024-08-12,334,Established,3.0,461.42,153.81,316.57,2024-03-10 21:00:00,2024-05-28 01:00:00,0.0,301.23,Medium Value
591,Customer 591,customer591@email.com,Jakarta,2024-08-13,333,Established,2.0,892.46,446.23,487.95,2024-04-10 21:00:00,2024-05-21 19:00:00,2.0,586.1,High Value
592,Customer 592,customer592@email.com,Yogyakarta,2024-08-14,332,Established,3.0,1147.09,382.36,467.11,2024-03-22 07:00:00,2024-04-23 00:00:00,2.0,735.49,VIP
593,Customer 593,customer593@email.com,Medan,2024-08-15,331,Established,4.0,1052.91,263.23,306.14,2024-01-06 23:00:00,2024-06-14 17:00:00,0.0,670.07,VIP
594,Customer 594,customer594@email.com,Surabaya,2024-08-16,330,Established,8.0,1982.62,247.83,423.04,2024-02-11 04:00:00,2024-07-08 13:00:00,2.0,1238.35,VIP
595,Customer 595,customer595@email.com,Bandung,2024-08-17,329,Established,1.0,285.47,285.47,285.47,2024-02-23 06:00:00,2024-02-23 06:00:00,0.0,202.83,Medium Value
596,Customer 596,customer596@email.com,Surabaya,2024-08-18,328,Established,5.0,1100.65,220.13,454.26,2024-02-02 10:00:00,2024-06-27 15:00:00,1.0,697.4,VIP
597,Customer 597,customer597@email.com,Bandung,2024-08-19,327,Established,2.0,579.12,289.56,481.74,2024-05-08 17:00:00,2024-06-19 04:00:00,1.0,382.43,High Value
598,Customer 598,customer598@email.com,Jakarta,2024-08-20,326,Established,7.0,1321.08,188.73,299.52,2024-03-03 04:00:00,2024-06-30 06:00:00,0.0,832.52,VIP
599,Customer 599,customer599@email.com,Surabaya,2024-08-21,325,Established,3.0,338.08,112.69,281.82,2024-03-17 16:00:00,2024-06-13 19:00:00,0.0,223.12,Medium Value
600,Customer 600,customer600@email.com,Bandung,2024-08-22,324,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
601,Customer 601,customer601@email.com,Yogyakarta,2024-08-23,323,Established,5.0,957.33,191.47,336.53,2024-01-03 18:00:00,2024-06-18 10:00:00,0.0,608.55,High Value
602,Customer 602,customer602@email.com,Surabaya,2024-08-24,322,Established,9.0,2106.04,234.0,467.0,2024-01-31 11:00:00,2024-07-07 13:00:00,1.0,1314.02,VIP
603,Customer 603,customer603@email.com,Jakarta,2024-08-25,321,Established,1.0,91.81,91.81,91.81,2024-06-27 00:00:00,2024-06-27 00:00:00,0.0,67.27,Low Value
604,Customer 604,customer604@email.com,Medan,2024-08-26,320,Established,8.0,1794.65,224.33,453.14,2024-01-26 02:00:00,2024-07-21 15:00:00,1.0,1123.22,VIP
605,Customer 605,customer605@email.com,Yogyakarta,2024-08-27,319,Established,6.0,1464.2,244.03,446.66,2024-01-31 08:00:00,2024-07-10 04:00:00,1.0,920.92,VIP
606,Customer 606,customer606@email.com,Jakarta,2024-08-28,318,Established,2.0,245.38,122.69,221.34,2024-02-25 11:00:00,2024-02-28 01:00:00,0.0,165.5,Medium Value
607,Customer 607,customer607@email.com,Yogyakarta,2024-08-29,317,Established,5.0,1617.14,323.43,462.08,2024-01-21 01:00:00,2024-05-31 22:00:00,3.0,1017.63,VIP
608,Customer 608,customer608@email.com,Jakarta,2024-08-30,316,Established,5.0,1458.86,291.77,497.87,2024-01-11 23:00:00,2024-05-18 02:00:00,2.0,919.49,VIP
609,Customer 609,customer609@email.com,Surabaya,2024-08-31,315,Established,4.0,819.26,204.82,394.04,2024-01-14 09:00:00,2024-05-20 02:00:00,0.0,524.04,High Value
610,Customer 610,customer610@email.com,Medan,2024-09-01,314,Established,8.0,1900.67,237.58,478.04,2024-01-14 02:00:00,2024-06-15 10:00:00,3.0,1188.16,VIP
611,Customer 611,customer611@email.com,Jakarta,2024-09-02,313,Established,3.0,731.54,243.85,379.58,2024-01-15 23:00:00,2024-07-11 14:00:00,0.0,472.31,High Value
612,Customer 612,customer612@email.com,Yogyakarta,2024-09-03,312,Established,6.0,1668.38,278.06,421.03,2024-01-28 14:00:00,2024-07-12 16:00:00,1.0,1046.83,VIP
